metros_cuadrados,habitaciones,baños,antiguedad_vivienda,paneles_solares,cantidad_personas,trabajo_remoto,horas_en_casa,ingreso_mensual,aires_acondicionados,heladeras,televisores,computadoras,lavadoras,secadoras,cantidad_equipos,calefaccion,electrodomesticos_eficientes,temperatura_media,consumo_kwh,uso_horario_pico,horas_alto_consumo,tarifa_kwh,categoria,tipo_vivienda_Departamento,tipo_vivienda_Pequeño Comercio,aislamiento_Excellent,aislamiento_Good,aislamiento_Poor,eficiencia_construccion_B,eficiencia_construccion_C,eficiencia_construccion_D,eficiencia_construccion_E,tipo_calefaccion_Gas,tipo_calefaccion_Losa Radiante,tipo_calefaccion_Ninguna,tipo_iluminacion_LED,tipo_iluminacion_Mixta,factor_estacional_Otoño,factor_estacional_Primavera,factor_estacional_Verano
-0.2740757374681351,-0.5121780239589946,-0.09241709484296436,-0.10525176597969664,-0.23833237157079393,-0.5009376512428843,-0.7003817569599857,-1.4638306866484143,-0.29009560839678894,-0.8408192100771248,-0.6450552687734933,-1.0266168309929145,-1.2054043324693067,0.22419064405802097,-0.44142099501536447,-1.4920387601369,0.5080208003423361,0.5917725627702358,0.6628328064287489,-1.0597307045706355,1.00550182450585,0.7413412757922364,0.5193573932513302,1,1.2419724148322862,-0.22419064405802078,-0.523965909711953,-0.6745785200962754,1.4876792945110882,1.8454133905214425,-0.4045146033430753,-0.3959717237605049,-0.606229529176282,-0.7551144484439979,-0.1754758925217506,-0.5080208003423362,-0.7276320013910393,1.0566736202749392,1.7257383924545437,-0.5827472799326937,-0.5741433946894241
-0.3078847668365801,-1.016717720866654,-0.8529263318366559,0.37088170406784066,-0.23833237157079393,-0.021250128034821788,-0.7003817569599857,0.024806946029235694,-0.0685858290668308,-0.036841490697054606,1.3476107561068333,-0.06120857085224331,-0.335384572997107,0.22419064405802097,-0.44142099501536447,-0.6849129352098031,0.5080208003423361,0.5458172435828099,1.1745369098325464,0.3660161805681702,-0.9945282799376778,-0.4881065111432255,-0.9752086379311813,2,1.2419724148322862,-0.22419064405802078,-0.523965909711953,1.4824071182362595,-0.6721878859842844,-0.5418840055763542,2.4720986380604995,-0.3959717237605049,-0.606229529176282,1.3243025637512533,-0.1754758925217506,-0.5080208003423362,-0.7276320013910393,-0.9463660119950822,-0.5794621040896502,-0.5827472799326937,1.7417251670045564
1.371297025129521,1.505980763671643,0.6680921421507272,-0.2838018172475231,-0.23833237157079393,1.8974999647974282,-0.7003817569599857,-1.4638306866484143,0.624335354316235,2.3750916674431557,1.3476107561068333,1.8696079494290991,1.4046549459472926,-4.460489438360324,-0.44142099501536447,2.140027452035037,0.5080208003423361,-0.020965026395433975,0.3813955495566602,0.057086947067886466,-0.9945282799376778,0.24956216101805165,-0.82575203481293,0,-0.8051708621362886,4.460489438360324,1.9085211107526894,-0.6745785200962754,-0.6721878859842844,-0.5418840055763542,2.4720986380604995,-0.3959717237605049,-0.606229529176282,-0.7551144484439979,-0.1754758925217506,-0.5080208003423362,-0.7276320013910393,1.0566736202749392,-0.5794621040896502,1.7160097257176354,-0.5741433946894241
0.6368897760705216,0.49690136985632416,-0.09241709484296436,-1.5336521761223085,4.195821127483561,-0.9806251744509468,1.4277927573963523,0.6377753830141505,0.5414579886076066,0.7671362286830156,-0.6450552687734933,-0.5439127009225789,-0.7703944527332068,0.22419064405802097,-0.44142099501536447,-0.4831314789780288,0.5080208003423361,0.37731440656225157,0.20229911336533124,-1.2829758578675836,1.00550182450585,0.7413412757922364,-0.1781067546338425,0,-0.8051708621362886,-0.22419064405802078,-0.523965909711953,1.4824071182362595,-0.6721878859842844,-0.5418840055763542,-0.4045146033430753,-0.3959717237605049,-0.606229529176282,-0.7551144484439979,-0.1754758925217506,-0.5080208003423362,1.3743210827564831,-0.9463660119950822,1.7257383924545437,-0.5827472799326937,-0.5741433946894241
-0.8826382661001448,-1.016717720866654,-0.8529263318366559,-0.8789686548069447,-0.23833237157079393,-0.9806251744509468,1.4277927573963523,0.4845332737679212,-0.4773021010088554,-0.036841490697054606,-0.6450552687734933,-0.5439127009225789,0.0996253067389929,0.22419064405802097,-0.44142099501536447,-0.07956856651448026,0.5080208003423361,0.6836832011450865,-1.2560575813354922,-0.3397546401558523,1.00550182450585,0.0036726036309592614,-1.4235784472859352,1,1.2419724148322862,-0.22419064405802078,-0.523965909711953,1.4824071182362595,-0.6721878859842844,1.8454133905214425,-0.4045146033430753,-0.3959717237605049,-0.606229529176282,-0.7551144484439979,-0.1754758925217506,-0.5080208003423362,1.3743210827564831,-0.9463660119950822,-0.5794621040896502,-0.5827472799326937,-0.5741433946894241
-0.30412820801786394,-0.007638327051335203,-0.8529263318366559,-0.5813852360272339,-0.23833237157079393,-0.9806251744509468,-0.7003817569599857,-0.8070787898788628,0.11407640578682053,0.7671362286830156,-0.6450552687734933,-0.5439127009225789,-1.2054043324693067,0.22419064405802097,2.2654110504308766,-0.8866943914415774,0.5080208003423361,1.3117392300398971,1.0210256788114074,-0.816744440556381,1.00550182450585,0.7413412757922364,0.12080645160266008,0,1.2419724148322862,-0.22419064405802078,-0.523965909711953,-0.6745785200962754,1.4876792945110882,-0.5418840055763542,-0.4045146033430753,2.525432852889337,-0.606229529176282,-0.7551144484439979,-0.1754758925217506,-0.5080208003423362,-0.7276320013910393,1.0566736202749392,-0.5794621040896502,1.7160097257176354,-0.5741433946894241
-0.6422185017023139,-1.016717720866654,-0.8529263318366559,1.5612153791866838,-0.23833237157079393,-0.9806251744509468,-0.7003817569599857,-0.4349193817094506,-0.6880567029507023,-0.8408192100771248,-0.6450552687734933,-0.5439127009225789,-1.2054043324693067,0.22419064405802097,-0.44142099501536447,-1.0884758476733516,-1.9684233388202557,0.36199596683310964,0.6500402038436541,-0.73133889454306,-0.9945282799376778,0.0036726036309592614,1.4659158796669203,1,1.2419724148322862,-0.22419064405802078,-0.523965909711953,-0.6745785200962754,1.4876792945110882,-0.5418840055763542,-0.4045146033430753,-0.3959717237605049,1.6495402349647268,-0.7551144484439979,-0.1754758925217506,1.9684233388202557,-0.7276320013910393,-0.9463660119950822,-0.5794621040896502,1.7160097257176354,-0.5741433946894241
-0.7999939720883904,-1.016717720866654,-0.8529263318366559,0.847015174115378,-0.23833237157079393,-0.5009376512428843,1.4277927573963523,1.1602031093315812,-0.552497197154547,-0.8408192100771248,-0.6450552687734933,0.4214955592180923,0.0996253067389929,0.22419064405802097,-0.44142099501536447,-0.4831314789780288,0.5080208003423361,-0.47285899840511586,1.0210256788114074,0.33819757834043174,-0.9945282799376778,-1.2257751833045027,0.9179083349000003,2,1.2419724148322862,-0.22419064405802078,-0.523965909711953,1.4824071182362595,-0.6721878859842844,-0.5418840055763542,-0.4045146033430753,-0.3959717237605049,1.6495402349647268,1.3243025637512533,-0.1754758925217506,-0.5080208003423362,-0.7276320013910393,1.0566736202749392,-0.5794621040896502,1.7160097257176354,-0.5741433946894241
1.1665645695094935,1.0014410667639835,2.18911061613811,-0.6409019197831761,-0.23833237157079393,0.9381249183813032,-0.7003817569599857,-0.564907487890223,1.3819373411804647,2.3750916674431557,-0.6450552687734933,0.4214955592180923,-0.7703944527332068,0.22419064405802097,-0.44142099501536447,0.3239943459490683,0.5080208003423361,0.00016932549946307093,0.5349067805777994,0.8048467969366567,1.00550182450585,0.495451718405144,0.967727202606084,2,-0.8051708621362886,-0.22419064405802078,-0.523965909711953,1.4824071182362595,-0.6721878859842844,-0.5418840055763542,-0.4045146033430753,2.525432852889337,-0.606229529176282,-0.7551144484439979,-0.1754758925217506,-0.5080208003423362,1.3743210827564831,-0.9463660119950822,-0.5794621040896502,1.7160097257176354,-0.5741433946894241
-0.23275359046225788,-0.5121780239589946,0.6680921421507272,-0.5813852360272339,-0.23833237157079393,-0.9806251744509468,1.4277927573963523,1.1631769004297912,-0.6787989170875705,-0.8408192100771248,-0.6450552687734933,-0.06120857085224331,0.0996253067389929,0.22419064405802097,-0.44142099501536447,0.12221288971729402,-1.9684233388202557,-0.22010474287427675,1.6734484106512495,0.1502914504016249,-0.9945282799376778,-0.9798856259174102,0.41971965783916265,1,-0.8051708621362886,-0.22419064405802078,-0.523965909711953,-0.6745785200962754,1.4876792945110882,-0.5418840055763542,-0.4045146033430753,-0.3959717237605049,-0.606229529176282,-0.7551144484439979,-0.1754758925217506,1.9684233388202557,-0.7276320013910393,1.0566736202749392,-0.5794621040896502,-0.5827472799326937,1.7417251670045564
